id,name,y_pos,x_pos,address
EVS_000510,사계해안_대여반납존,33.225048,126.299327,제주특별자치도 서귀포시 안덕면 사계리 2294-35
EVS_000511,플레이사계(산방랜드)_대여반납존,33.23349,126.310798,제주특별자치도 서귀포시 안덕면 사계리 116-3
EVS_000512,두모리방파제_대여반납존,33.357308,126.180788,제주특별자치도 제주시 한경면 두모리 2604-1
EVS_000513,애월항_대여반납존,33.467447,126.320844,제주특별자치도 제주시 애월읍 애월리 1772-25
EVS_000514,귀덕 궤물동산_대여반납존,33.442838,126.2893,제주특별자치도 제주시 한림읍 귀덕리 3025-3
EVS_000515,소금막해변_대여반납존,33.33187,126.842538,제주특별자치도 서귀포시 표선면 표선리 58
EVS_000516,대수포구_대여반납존,33.425775,126.263467,제주특별자치도 제주시 한림읍 수원리 724-5
EVS_000517,자구내포구_대여반납존,33.3093,126.164578,제주특별자치도 제주시 한경면 고산리 3616-21
EVS_000518,중문랜드_대여반납존,33.264195,126.385008,제주특별자치도 서귀포시 상예동 2802-2
EVS_000519,제주 조각공원 버스정류장_대여반납존,33.250582,126.321107,제주특별자치도 서귀포시 안덕면 덕수리 산 27-3
EVS_000520,안덕계곡 입구 공영주차장_대여반납존,33.257877,126.353188,제주특별자치도 서귀포시 안덕면 감산리 346
EVS_000521,대포포구_대여반납존,33.239025,126.438158,제주특별자치도 서귀포시 대포동 2184-9
EVS_000522,도두 오래물광장 버스정류장_대여반납존,33.504712,126.467218,제주특별자치도 제주시 도두일동 2605-6
EVS_000523,사라봉입구_대여반납존,33.51571,126.542493,제주특별자치도 제주시 건입동 697-1
EVS_000524,애월 하나로마트 버스정류장_대여반납존,33.460151,126.321434,제주특별자치도 제주시 애월읍 애월리 1400-1
EVS_000525,오등상동경로당_대여반납존,33.459319,126.54012,제주특별자치도 제주시 오등동 264-7
EVS_000526,협재포구_대여반납존,33.398661,126.24327,제주특별자치도 제주시 한림읍 협재리 1459-7
EVS_000527,유탑마리나호텔_대여반납존,34.744685,127.750402,전라남도 여수시 오동도로 61-15
EVS_000528,마레보리조트 _대여반납존,33.470653,126.354353,제주특별자치도 제주시 애월읍 신엄안3길 135
EVS_000529,스타벅스 순천용당DT점_대여반납존,34.980149,127.485143,전라남도 순천시 중앙로 398 
EVS_000530,애플볼링장_대여반납존,34.973236,127.482444,전라남도 순천시 중앙로 310 
EVS_000531,맥도날드 순천조례DT점_대여반납존,34.957199,127.528719,전라남도 순천시 순광로 75 
EVS_000532,한림해안로_대여반납존,33.436594,126.274376,제주특별자치도 제주시 한림읍 귀덕리 3901-1
EVS_000533,홈플러스 순천풍덕점_대여반납존,34.939831,127.509498,전라남도 순천시 팔마로 222 
EVS_000534,세영더조은아파트_대여반납존,34.934383,127.515021,전라남도 순천시 팔마4길 40 
EVS_000535,제주허브동산_대여반납존,33.330676,126.816103,제주특별자치도 서귀포시 표선면 표선리 2632-3
EVS_000536,세계술박물관_대여반납존,33.353659,126.817986,제주특별자치도 서귀포시 표선면 하천리 2611
EVS_000537,서부도서관 자전거거치대_대여반납존,33.250721,126.431775,제주특별자치도 서귀포시 중문동 1921-1
EVS_000538,해동포구_대여반납존,33.548239,126.684187,제주특별자치도 제주시 조천읍 북촌리 1457-4
EVS_000539,강청수변공원 자전거거치대_대여반납존,34.986984,127.500733,전라남도 순천시 서면 강청길 82 
EVS_000540,순천의봄 아파트_대여반납존,34.977181,127.487522,전라남도 순천시 용당삼산로 63 
EVS_000541,e편한세상순천1단지_대여반납존,34.974178,127.489238,전라남도 순천시 용당삼산로 29 
EVS_000542,기아자동차 맞은편 자전거거치대_대여반납존,34.947555,127.515086,전라남도 순천시 장자보3길 44-1 
EVS_000543,호반1차 버스정류장 자전거거치대_대여반납존,34.940976,127.527387,전라남도 순천시 율산2길 10 
EVS_000544,순천법원주차장 자전거거치대_대여반납존,34.969956,127.524954,전라남도 순천시 왕지로 24 
EVS_000545,철우아파트 자전거거치대(버스정류장 옆),34.940221,127.503215,전라남도 순천시 중앙초등길 163 
EVS_000546,오천 하나로마트 온누리자전거 옆_대여반납존,34.938481,127.493724,전라남도 순천시 오천8길 15 
EVS_000547,순천우체국_대여반납존,34.944315,127.524728,전라남도 순천시 하대석길 9 
EVS_000548,조례현대5차아파트(장천세탁 옆)_대여반납존,34.954752,127.514146,전라남도 순천시 봉화1길 41 
용담해안도로점,용담해안도로점,33.51752695,126.4990672,제주시 어영길 60
애월점,애월점,33.48467084,126.3936406,제주특별자치도 제주시 애월읍
월정점,월정점,33.54518344,126.8279955,제주특별자치도 제주시 구좌읍
세화점,세화점,33.52412651,126.8601286,제주특별자치도 제주시 구좌읍
곽지점,곽지점,33.45090972,126.3078547,제주특별자치도 제주시 애월읍
성산점_,성산점_,33.46973502,126.9222935,제주특별자치도 서귀포시 성산읍
서귀포점,서귀포점,33.24424334,126.5355688,제주특별자치도 서귀포시
월령점,월령점,33.37942522,126.2163892,제주 제주시 한림읍
이호해변점,이호해변점,33.49574669,126.4576038,제주특별자치도 제주시 일주서로
이호현사점,이호현사점,33.49741487,126.4490748,제주특별자치도 제주시 이호동
북촌점,북촌점,33.55110384,126.6959989,제주특별자치도 제주시 조천읍
서귀포올레점,서귀포올레점,33.24620428,126.5600922,제주특별자치도 서귀포시 태평로
토산점,토산점,33.30601115,126.7928945, 서귀포시 표선면
제주본점,제주본점,33.46087191,126.5119829,제주특별자치도 애조로
조천점,조천점,33.53714229,126.6385115,제주 제주시 조천읍
함덕점,함덕점,33.54286903,126.6681755,제주시 조천읍 (제주시 조천읍 함덕리 산14-6(스타벅스맞은편))
성산점,성산점,33.46078499,126.9314315,제주특별자치도 서귀포시 성산읍
월정해변점,월정해변점,33.55619522,126.7951489,제주시 구좌읍 월정리 554-7 공영주차장
순천점,순천점,34.96468657,127.4850953,전라남도 순천시 매곡동
제주공항 스마트모빌리티존,제주공항 스마트모빌리티존,33.506939,126.49452,제주공항 도착 1번출구 좌측
플레이스캠프점,플레이스캠프점,33.44986322,126.9181684,서귀포시 성산읍
