,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14.200.72.181,10.0,1531787977.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0
24.91.153.154,80.0,1547196701.0,1547196222.0,1547195605.0,1547196877.0,1547195351.0,1547195869.0,1547195605.0,1547196877.0,1547196222.0,1547195869.0,1547196222.0,1547196222.0,1547196222.0
171.155.103.139,70.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
198.194.209.85,11.0,1547429292.0,1547429292.0,1547430147.0,1547429909.0,1547430644.0,1547429292.0,1547427506.0,1547430644.0,1547428994.0,1547429909.0,1547427506.0,1547430644.0,1547430644.0
28.219.124.132,80.0,1547196877.0,1547195351.0,1547195605.0,1547196222.0,1547196877.0,1547195869.0,1547196701.0,1547196877.0,1547195351.0,1547196877.0,1547195605.0,1547196222.0,1547196222.0
51.62.64.139,80.0,1547195605.0,1547195351.0,1547195869.0,1547195351.0,1547196701.0,1547195351.0,1547195351.0,1547195869.0,1547196701.0,1547195351.0,1547195605.0,1547196877.0,1547196877.0
67.123.172.213,40.0,1543284750.0,1543286718.0,1543286117.0,1543285418.0,1543286600.0,1543286640.0,1543285418.0,1543285418.0,1543286600.0,1543286062.0,1543286117.0,1543286117.0,1543286117.0
184.101.156.172,50.0,1547017446.0,1547017446.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0
99.70.222.65,11.0,1547427506.0,1547429292.0,1547429292.0,1547429292.0,1547430644.0,1547428994.0,1547430147.0,1547428994.0,1547429292.0,1547427506.0,1547428994.0,1547429909.0,1547429909.0
207.67.154.52,10.0,1531787589.0,1531787589.0,1531801122.0,1531801122.0,1531787589.0,1531801122.0,1531801122.0,1531787977.0,1531801122.0,1531801305.0,1531787977.0,1531801122.0,1531801122.0
247.157.217.198,10.0,1531787977.0,1531787589.0,1531787589.0,1531801122.0,1531787589.0,1531787977.0,1531801122.0,1531787589.0,1531801305.0,1531801122.0,1531787977.0,1531801122.0,1531801122.0
178.146.181.42,13.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
247.160.144.5,11.0,1547429909.0,1547430147.0,1547429292.0,1547429909.0,1547427506.0,1547431139.0,1547429292.0,1547429292.0,1547430147.0,1547430147.0,1547430644.0,1547429909.0,1547429909.0
166.49.89.2,80.0,1547196877.0,1547196701.0,1547195869.0,1547196222.0,1547195869.0,1547195605.0,1547195869.0,1547195351.0,1547196222.0,1547196877.0,1547196701.0,1547196701.0,1547196701.0
174.119.61.79,70.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
134.202.255.10,20.0,1543286640.0,504793898.0,410757349.0,557535201.0,1543286640.0,413778847.0,481210793.0,522717523.0,1543286640.0,1547024655.0,188862738.0,1547019293.0,1547019293.0
146.7.142.181,13.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
63.19.200.176,80.0,1547195869.0,1547196701.0,1547195869.0,1547196877.0,1547196701.0,1547195605.0,1547196877.0,1547196222.0,1547195869.0,1547195869.0,1547196222.0,1547196701.0,1547196701.0
242.48.80.176,10.0,1531787977.0,1531787589.0,1531801122.0,1531787589.0,1531801305.0,1531801305.0,1531787977.0,1531787977.0,1531801305.0,1531787589.0,1531787589.0,1531801305.0,1531801305.0
27.161.131.227,30.0,445935492.0,594381089.0,476117199.0,456099520.0,557529720.0,324362040.0,397457110.0,442093721.0,583128222.0,315394714.0,594381511.0,307998406.0,307998406.0
58.15.232.115,80.0,1547195869.0,1547196222.0,1547195351.0,1547196701.0,1547196877.0,1547195351.0,1547195351.0,1547196222.0,1547196877.0,1547195869.0,1547196222.0,1547196701.0,1547196701.0
157.220.22.43,40.0,1543285418.0,1543286718.0,1543286062.0,1543286640.0,1543286600.0,1543286062.0,1543286718.0,1543286117.0,1543286062.0,1543286640.0,1543286640.0,1543286718.0,1543286718.0
88.190.150.235,40.0,1543286718.0,1543286117.0,1543285418.0,1543286062.0,1543285418.0,1543286640.0,1543285418.0,1543286117.0,1543285418.0,1543286117.0,1543286718.0,1543284750.0,1543284750.0
134.90.152.183,11.0,1547430644.0,1547429292.0,1547428994.0,1547429909.0,1547429292.0,1547431139.0,1547429909.0,1547430644.0,1547431139.0,1547428994.0,1547429909.0,1547430644.0,1547430644.0
124.199.83.24,11.0,1547430147.0,1547429292.0,1547430147.0,1547427506.0,1547428994.0,1547427506.0,1547429292.0,1547430147.0,1547431139.0,1547429909.0,1547431139.0,1547431139.0,1547431139.0
13.115.105.163,70.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
193.172.175.196,13.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
135.98.93.73,40.0,1543286640.0,1543286600.0,1543286640.0,1543286718.0,1543286117.0,1543286117.0,1543286600.0,1543286718.0,1543286718.0,1543285418.0,1543286718.0,1543285418.0,1543285418.0
199.90.105.215,30.0,441576111.0,504808359.0,384274798.0,377356711.0,315393787.0,397457141.0,445940920.0,557537256.0,510508295.0,445940998.0,445938703.0,383082346.0,383082346.0
222.238.50.226,30.0,557537073.0,377359870.0,168931505.0,570639140.0,558093399.0,525807089.0,307998406.0,307998406.0,481897605.0,557538975.0,451087514.0,397457110.0,397457110.0
136.184.199.137,70.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
138.72.52.211,40.0,1543285418.0,1543286640.0,1543285418.0,1543286718.0,1543284750.0,1543285418.0,1543284750.0,1543286640.0,1543286600.0,1543286062.0,1543285418.0,1543284750.0,1543284750.0
195.137.247.113,20.0,481386040.0,587631952.0,557530620.0,368670813.0,442094125.0,315395618.0,557531982.0,437495736.0,587632062.0,587632041.0,557538103.0,349010136.0,349010136.0
26.162.97.69,30.0,126535623.0,558093399.0,504910397.0,557538853.0,188862738.0,413823388.0,504797716.0,188862738.0,307998406.0,590440578.0,504808359.0,247722705.0,247722705.0
79.197.233.187,13.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
52.246.189.162,20.0,315395391.0,445934440.0,272104474.0,504801506.0,590440361.0,557534436.0,510508340.0,149902246.0,469978264.0,413821707.0,324366442.0,557537073.0,557537073.0
59.178.199.251,50.0,1547018010.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0
183.38.23.249,11.0,1547429909.0,1547431139.0,1547429909.0,1547427506.0,1547428994.0,1547430147.0,1547427506.0,1547429909.0,1547430644.0,1547430644.0,1547431139.0,1547429292.0,1547429292.0
254.161.78.75,80.0,1547195605.0,1547196877.0,1547195605.0,1547195605.0,1547196701.0,1547195605.0,1547195351.0,1547195869.0,1547195351.0,1547195869.0,1547195869.0,1547196222.0,1547196222.0
116.108.255.192,30.0,557537073.0,437495533.0,594381494.0,481208183.0,377353302.0,437494330.0,445941434.0,460931825.0,188862738.0,384274798.0,587630540.0,437495437.0,437495437.0
1.219.55.4,80.0,1547196222.0,1547195351.0,1547196222.0,1547195869.0,1547195869.0,1547195351.0,1547196701.0,1547195351.0,1547195869.0,1547195605.0,1547195605.0,1547196222.0,1547196222.0
95.62.116.220,80.0,1547196877.0,1547195605.0,1547196222.0,1547195351.0,1547196701.0,1547195869.0,1547195869.0,1547196222.0,1547195869.0,1547195869.0,1547195605.0,1547196222.0,1547196222.0
156.3.134.201,20.0,481389799.0,504801327.0,443350786.0,557537073.0,587473342.0,587632078.0,324360699.0,504801345.0,557537073.0,188852692.0,315396648.0,557537073.0,557537073.0
31.181.20.214,80.0,1547195351.0,1547196222.0,1547195605.0,1547195869.0,1547195605.0,1547196877.0,1547196877.0,1547195605.0,1547196222.0,1547196222.0,1547196701.0,1547195605.0,1547195605.0
44.103.19.91,80.0,1547196701.0,1547196877.0,1547195869.0,1547196701.0,1547195351.0,1547195869.0,1547196222.0,1547196877.0,1547196877.0,1547195869.0,1547195605.0,1547196701.0,1547196701.0
72.73.210.38,11.0,1547427506.0,1547430147.0,1547430147.0,1547431139.0,1547430147.0,1547430147.0,1547430147.0,1547428994.0,1547431139.0,1547431139.0,1547429909.0,1547429292.0,1547429292.0
171.70.161.56,30.0,307998406.0,587631746.0,445941449.0,557537073.0,481897605.0,445940920.0,450178945.0,445940040.0,256896673.0,256912640.0,307998406.0,451087500.0,451087500.0
105.186.231.175,10.0,1531801305.0,1531801122.0,1531787589.0,1531801305.0,1531801122.0,1531787977.0,1531787589.0,1531801122.0,1531787589.0,1531787977.0,1531787589.0,1531787977.0,1531787977.0
101.156.5.48,50.0,1547014411.0,1547014411.0,1547014411.0,1547018010.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0
201.41.109.238,30.0,504914326.0,377315617.0,256889578.0,587631875.0,557537314.0,504910258.0,504905612.0,445940998.0,476117199.0,590440761.0,383082254.0,307998406.0,307998406.0
250.19.148.200,11.0,1547430147.0,1547429909.0,1547429909.0,1547427506.0,1547430147.0,1547430147.0,1547430147.0,1547431139.0,1547430644.0,1547428994.0,1547428994.0,1547429909.0,1547429909.0
47.253.229.10,20.0,315393807.0,437495088.0,445940746.0,188863112.0,557537073.0,272101253.0,188862738.0,540236188.0,445937508.0,519598503.0,377315581.0,414222507.0,414222507.0
4.32.116.103,10.0,1531801305.0,1531801305.0,1531801122.0,1531787977.0,1531787977.0,1531787977.0,1531801305.0,1531787589.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0,1531787977.0
203.5.8.92,30.0,456099281.0,481210127.0,445940040.0,442093126.0,307998406.0,450178911.0,168933483.0,481214341.0,557537073.0,594381011.0,384274798.0,258868045.0,258868045.0
253.6.69.198,13.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0
156.241.72.60,40.0,1543286718.0,1543284750.0,1543285418.0,1543286117.0,1543286640.0,1543284750.0,1543286117.0,1543286640.0,1543286600.0,1543286600.0,1543286640.0,1543285418.0,1543285418.0
25.119.133.73,10.0,1531801122.0,1531787977.0,1531801305.0,1531787589.0,1531787589.0,1531801122.0,1531801305.0,1531801305.0,1531801305.0,1531801305.0,1531801122.0,1531801305.0,1531801305.0
155.23.197.88,30.0,504809402.0,557537073.0,377353231.0,504910397.0,445935969.0,557528342.0,437617377.0,469978459.0,258868045.0,557537073.0,504809579.0,437613510.0,437613510.0
148.247.105.141,10.0,1531787589.0,1531787977.0,1531787589.0,1531787977.0,1531801305.0,1531787977.0,1531787589.0,1531801122.0,1531801305.0,1531801122.0,1531787977.0,1531801122.0,1531801122.0
165.212.230.222,30.0,594381408.0,315393408.0,445935969.0,324363742.0,557534813.0,470909406.0,315393830.0,445938006.0,504808133.0,377350951.0,557528704.0,510164596.0,510164596.0
202.57.212.45,10.0,1531801122.0,1531801122.0,1531801122.0,1531801122.0,1531801305.0,1531801122.0,1531787589.0,1531801122.0,1531787977.0,1531787977.0,1531801122.0,1531801305.0,1531801305.0
149.200.235.151,50.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0
24.81.101.152,13.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
16.15.20.57,40.0,1543285418.0,1543286600.0,1543286718.0,1543286718.0,1543286718.0,1543286718.0,1543286600.0,1543286062.0,1543286718.0,1543286062.0,1543284750.0,1543284750.0,1543284750.0
205.59.243.193,11.0,1547427506.0,1547427506.0,1547427506.0,1547430147.0,1547427506.0,1547428994.0,1547430147.0,1547430644.0,1547429292.0,1547429909.0,1547428994.0,1547430147.0,1547430147.0
140.251.163.57,50.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547018010.0,1547017446.0,1547017446.0
43.14.163.162,20.0,315394920.0,540236188.0,1543286640.0,324368599.0,557538476.0,557537073.0,442359054.0,587630646.0,557534753.0,442094012.0,557538476.0,469978393.0,469978393.0
71.233.243.148,10.0,1531787589.0,1531787977.0,1531787589.0,1531801305.0,1531801122.0,1531801305.0,1531801122.0,1531787589.0,1531801122.0,1531801122.0,1531787589.0,1531787589.0,1531787589.0
201.104.225.253,11.0,1547429909.0,1547428994.0,1547429292.0,1547430644.0,1547431139.0,1547429292.0,1547428994.0,1547430644.0,1547430644.0,1547429909.0,1547429292.0,1547430147.0,1547430147.0
171.5.147.139,13.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0
168.151.89.106,30.0,188862738.0,584187892.0,315393393.0,137801193.0,587631904.0,580807562.0,397457107.0,481208454.0,481389604.0,493855114.0,377353781.0,315393408.0,315393408.0
146.184.104.139,40.0,1543286062.0,1543286640.0,1543286117.0,1543286640.0,1543286640.0,1543286600.0,1543286640.0,1543286117.0,1543286640.0,1543286640.0,1543286640.0,1543286718.0,1543286718.0
243.16.205.145,50.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0
111.18.27.87,13.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
244.205.72.200,40.0,1543286640.0,1543286062.0,1543284750.0,1543285418.0,1543286718.0,1543286718.0,1543286640.0,1543286640.0,1543284750.0,1543286640.0,1543286600.0,1543284750.0,1543284750.0
100.124.32.35,10.0,1531801305.0,1531787977.0,1531801305.0,1531787977.0,1531787589.0,1531801305.0,1531787977.0,1531801305.0,1531787977.0,1531787977.0,1531801305.0,1531801122.0,1531801122.0
241.62.16.253,70.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0
123.92.228.107,30.0,247722066.0,445935492.0,441576111.0,384274798.0,504914326.0,456099520.0,445937862.0,377314234.0,188852428.0,456286233.0,437618155.0,504797165.0,504797165.0
9.195.26.223,13.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
75.199.148.130,11.0,1547431139.0,1547427506.0,1547428994.0,1547428994.0,1547427506.0,1547431139.0,1547427506.0,1547430147.0,1547429909.0,1547429292.0,1547429909.0,1547431139.0,1547431139.0
236.247.12.197,80.0,1547196877.0,1547196877.0,1547195351.0,1547195869.0,1547196877.0,1547196877.0,1547196222.0,1547195605.0,1547195605.0,1547195869.0,1547195869.0,1547195605.0,1547195605.0
77.246.156.68,70.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0
248.97.99.94,80.0,1547195605.0,1547196877.0,1547195351.0,1547195351.0,1547195605.0,1547195869.0,1547196877.0,1547196701.0,1547196701.0,1547196877.0,1547196701.0,1547196701.0,1547196701.0
145.246.153.144,50.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547017446.0,1547017446.0,1547018010.0,1547018010.0
56.27.64.97,13.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
5.161.177.207,13.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
143.48.37.214,20.0,377360255.0,272108921.0,1547176757.0,324370548.0,527090106.0,587630741.0,445926060.0,445932626.0,557537073.0,587631834.0,481209639.0,445940028.0,445940028.0
174.29.172.125,20.0,377352265.0,315395391.0,481389766.0,481389784.0,460931788.0,481210793.0,442595800.0,469978997.0,442093221.0,481388029.0,587632031.0,504905820.0,504905820.0
26.205.98.200,11.0,1547431139.0,1547429292.0,1547430644.0,1547429292.0,1547427506.0,1547430644.0,1547429909.0,1547430644.0,1547431139.0,1547431139.0,1547427506.0,1547430644.0,1547430644.0
254.17.138.143,20.0,365679346.0,584188783.0,587473084.0,469979120.0,383082179.0,526531167.0,368671158.0,469977349.0,1543286640.0,1543286640.0,445940493.0,594380318.0,594380318.0
121.103.169.158,11.0,1547430644.0,1547430644.0,1547429292.0,1547430644.0,1547431139.0,1547429909.0,1547430644.0,1547430147.0,1547429292.0,1547431139.0,1547430147.0,1547430147.0,1547430147.0
211.96.238.91,10.0,1531801122.0,1531801122.0,1531801305.0,1531787589.0,1531801305.0,1531787977.0,1531801122.0,1531787589.0,1531787589.0,1531801305.0,1531787977.0,1531787977.0,1531787977.0
130.243.68.142,50.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0
118.36.98.82,80.0,1547196701.0,1547195605.0,1547196701.0,1547196701.0,1547196701.0,1547195605.0,1547196701.0,1547195869.0,1547196222.0,1547196877.0,1547196877.0,1547195351.0,1547195351.0
170.1.47.113,10.0,1531801122.0,1531787589.0,1531801122.0,1531787589.0,1531801305.0,1531787589.0,1531787977.0,1531801122.0,1531801305.0,1531801305.0,1531787589.0,1531787977.0,1531787977.0
176.217.30.8,11.0,1547430147.0,1547429292.0,1547430644.0,1547430644.0,1547429909.0,1547431139.0,1547430147.0,1547428994.0,1547428994.0,1547429292.0,1547429909.0,1547429292.0,1547429292.0
66.86.111.112,11.0,1547428994.0,1547431139.0,1547427506.0,1547430147.0,1547429292.0,1547427506.0,1547427506.0,1547429292.0,1547429292.0,1547431139.0,1547430147.0,1547428994.0,1547428994.0
162.129.67.23,70.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
106.77.245.49,10.0,1531801122.0,1531787589.0,1531801122.0,1531787977.0,1531801305.0,1531801305.0,1531787589.0,1531801305.0,1531787977.0,1531801305.0,1531801122.0,1531787589.0,1531787589.0
145.204.69.234,20.0,504801350.0,377349910.0,1547173768.0,445934440.0,290170809.0,1543286640.0,1543286640.0,584299946.0,485922701.0,469979050.0,1547170224.0,510508050.0,510508050.0
135.106.133.160,10.0,1531787589.0,1531787977.0,1531801305.0,1531801122.0,1531801305.0,1531801122.0,1531801122.0,1531787977.0,1531801122.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0
107.201.146.206,20.0,557537073.0,324368599.0,445823211.0,481210793.0,377349065.0,557537073.0,504899447.0,442094125.0,1547170050.0,383082206.0,442595832.0,557537073.0,557537073.0
70.93.99.101,50.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0
203.51.57.127,30.0,510163286.0,324362743.0,256912171.0,256882607.0,570639140.0,583128222.0,445941033.0,557536457.0,445938213.0,377356711.0,504905612.0,481900003.0,481900003.0
187.140.121.235,80.0,1547196877.0,1547196222.0,1547196222.0,1547196701.0,1547195869.0,1547196877.0,1547195869.0,1547196877.0,1547196877.0,1547195605.0,1547195869.0,1547195351.0,1547195351.0
45.73.223.29,40.0,1543284750.0,1543285418.0,1543286062.0,1543286640.0,1543286718.0,1543284750.0,1543286718.0,1543286718.0,1543284750.0,1543286600.0,1543285418.0,1543284750.0,1543284750.0
228.109.226.125,11.0,1547431139.0,1547430644.0,1547427506.0,1547428994.0,1547430644.0,1547430147.0,1547430644.0,1547428994.0,1547429292.0,1547430644.0,1547430147.0,1547430147.0,1547430147.0
224.250.41.61,40.0,1543286718.0,1543286062.0,1543284750.0,1543286117.0,1543284750.0,1543285418.0,1543286062.0,1543286117.0,1543286062.0,1543284750.0,1543286117.0,1543286062.0,1543286062.0
168.160.249.114,40.0,1543284750.0,1543286600.0,1543286600.0,1543286062.0,1543284750.0,1543286117.0,1543286600.0,1543286117.0,1543286718.0,1543285418.0,1543286062.0,1543286600.0,1543286600.0
242.221.222.13,40.0,1543286117.0,1543284750.0,1543286718.0,1543286718.0,1543286117.0,1543286117.0,1543286718.0,1543285418.0,1543286600.0,1543286718.0,1543286117.0,1543286718.0,1543286718.0
189.190.33.179,13.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0
110.175.245.131,50.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0
64.168.25.174,50.0,1547018010.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0
150.5.71.125,80.0,1547195351.0,1547195351.0,1547196222.0,1547195605.0,1547196701.0,1547195605.0,1547195605.0,1547195869.0,1547196877.0,1547195605.0,1547195351.0,1547195869.0,1547195869.0
177.241.126.47,20.0,504804762.0,413821533.0,368671352.0,587630646.0,1547018652.0,382972583.0,557538589.0,272101450.0,383039390.0,445940653.0,510433669.0,584188930.0,584188930.0
170.127.135.223,11.0,1547430147.0,1547430147.0,1547430147.0,1547429909.0,1547429909.0,1547428994.0,1547429292.0,1547427506.0,1547431139.0,1547429909.0,1547431139.0,1547428994.0,1547428994.0
170.53.173.46,80.0,1547196877.0,1547196701.0,1547196701.0,1547196222.0,1547195605.0,1547195605.0,1547195605.0,1547195605.0,1547196222.0,1547196877.0,1547196222.0,1547196877.0,1547196877.0
121.252.19.213,40.0,1543286718.0,1543286718.0,1543286600.0,1543286117.0,1543286640.0,1543286062.0,1543286117.0,1543286718.0,1543286718.0,1543286640.0,1543286718.0,1543284750.0,1543284750.0
189.145.20.73,80.0,1547196222.0,1547195351.0,1547195605.0,1547195351.0,1547196222.0,1547196701.0,1547196877.0,1547196222.0,1547195869.0,1547195869.0,1547196701.0,1547196222.0,1547196222.0
71.232.224.117,11.0,1547431139.0,1547430644.0,1547427506.0,1547429292.0,1547429292.0,1547429909.0,1547427506.0,1547430147.0,1547427506.0,1547429292.0,1547430644.0,1547427506.0,1547427506.0
26.112.173.230,50.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0
252.184.188.189,13.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
115.6.209.139,30.0,584189017.0,441576251.0,445940920.0,527089999.0,514692884.0,452705644.0,478761177.0,557528704.0,315393393.0,315393434.0,445940997.0,384274798.0,384274798.0
82.132.144.126,40.0,1543284750.0,1543286640.0,1543285418.0,1543286718.0,1543286062.0,1543286600.0,1543285418.0,1543286718.0,1543284750.0,1543284750.0,1543285418.0,1543284750.0,1543284750.0
46.198.110.5,50.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547017446.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0
238.13.76.229,70.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
123.170.5.222,50.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0
20.1.193.212,40.0,1543286718.0,1543286600.0,1543284750.0,1543285418.0,1543286117.0,1543286062.0,1543284750.0,1543285418.0,1543285418.0,1543286062.0,1543284750.0,1543286117.0,1543286117.0
222.119.115.57,40.0,1543284750.0,1543286718.0,1543286062.0,1543286117.0,1543286117.0,1543286718.0,1543285418.0,1543285418.0,1543286600.0,1543286062.0,1543286600.0,1543286718.0,1543286718.0
191.190.194.157,80.0,1547196701.0,1547195605.0,1547196877.0,1547196877.0,1547195869.0,1547196701.0,1547195351.0,1547195605.0,1547195869.0,1547195869.0,1547196701.0,1547196222.0,1547196222.0
14.113.17.234,13.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
213.211.21.149,80.0,1547195869.0,1547196701.0,1547196222.0,1547195351.0,1547195869.0,1547195605.0,1547196222.0,1547195351.0,1547195605.0,1547196877.0,1547196222.0,1547196877.0,1547196877.0
5.91.126.195,40.0,1543286117.0,1543286062.0,1543286117.0,1543286718.0,1543284750.0,1543284750.0,1543286600.0,1543286117.0,1543285418.0,1543284750.0,1543286640.0,1543286600.0,1543286600.0
112.25.241.129,11.0,1547431139.0,1547428994.0,1547430147.0,1547430644.0,1547430644.0,1547429292.0,1547431139.0,1547430644.0,1547429292.0,1547427506.0,1547429909.0,1547429909.0,1547429909.0
230.106.53.62,30.0,441576251.0,580807562.0,481385142.0,481897605.0,557537073.0,590441239.0,188862738.0,481386889.0,557537073.0,590441174.0,510163286.0,561470571.0,561470571.0
123.91.199.9,50.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0
152.129.235.84,13.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0
123.15.251.255,80.0,1547195605.0,1547195351.0,1547196222.0,1547196701.0,1547195351.0,1547195605.0,1547196222.0,1547196701.0,1547196877.0,1547196701.0,1547196701.0,1547196701.0,1547196701.0
